,date,device,text,location
77,2016-09-22 23:46:43,Twitter for iPhone,BREAKING: Yahoo confirms huge data breach affecting 500 million accounts.,
78,2016-09-22 23:46:41,Twitter for iPhone,"Yahoo confirms huge data breach affecting 500 million accounts, blames 'state-sponsored actor' https://t.co/8v7V1w3Xt0",
79,2016-09-22 23:46:29,Twitter for Android,"Yahoo confirms data ""associated with at least 500 million user accounts"" have been stolen https://t.co/9lB0epW4uq https://t.co/nEGylGbcog",
80,2016-09-22 23:46:28,Twitter for Android Tablets,"Yahoo confirms data ""associated with at least 500 million user accounts"" have been stolen https://t.co/9lB0epW4uq https://t.co/nEGylGbcog",
81,2016-09-22 23:46:24,Twitter Web Client,“Yahoo confirms hackers stole personal data from nearly 500 million users” by @lalaurenista https://t.co/XcejFe88V0 Yahoo email;change PassW,
82,2016-09-22 23:46:24,Twitter for iPhone,So the Yahoo data breach was 2 yrs ago w/ 500 mil acct &amp; yet that corrupt @marissamayer bitch kept it quiet! Poor @verizon overpaid $$,
83,2016-09-22 23:46:23,Twitter for iPad,https://t.co/fGNMjoEMKm,
84,2016-09-22 23:46:21,Twitter for iPhone,"Change your password at #Yahoo, and anywhere you may have reused it. And start using #2FA if you don't already! https://t.co/w8NB67b2nP",
85,2016-09-22 23:46:14,Twitter Web Client,Who has not been breached? Yahoo confirms data breach affecting at least 500 million accounts https://t.co/8hNrF5Bajv,
86,2016-09-22 23:46:06,Twitter for Android,BREAKING: Yahoo confirms huge data breach affecting 500 million accounts.,
87,2016-09-22 23:46:01,Galaxy Hot,Yahoo confirms data breach in which 500 million user accounts were stolen https://t.co/DJaBvX9H1P https://t.co/iUjq7z9Qxa,
88,2016-09-22 23:46:01,Galaxy Hot,"Yahoo is expected to confirm massive data breach, impacting hundreds of millions of users https://t.co/KmjfFk0QTp https://t.co/Xk19N4Nxne",
89,2016-09-22 23:46:00,Mobile Web,Yahoo confirms huge data breach affecting 500 million accounts https://t.co/mjlFulR33J,
90,2016-09-22 23:45:55,Twitter for iPhone,BREAKING: Yahoo confirms huge data breach affecting 500 million accounts.,
91,2016-09-22 23:45:53,Hootsuite,Yahoo Confirms Data Breach Affecting At Least 500 Million Users https://t.co/KaBktkcIgA,
92,2016-09-22 23:45:52,WordPress.com,Yahoo Confirms Data Breach of Half a Bil https://t.co/7F9BnRVZzX,
93,2016-09-22 23:45:50,Twitter for Android,"Yahoo says 500 million accounts stolen
https://t.co/TqandENq0f",
94,2016-09-22 23:45:48,Twitter for Android,BREAKING: Yahoo: 'At Least 500 Million User Accounts' Stolen By 'State-Sponsored Actor' https://t.co/ODvCYV8Z52 $YHOO $BABA $VZ https://t.co/rLECajOuGf,
95,2016-09-22 23:45:44,Twitter for Android,Yahoo Announces 2014 Breach Of 500 Million Accounts By 'State-Sponsored Actor' https://t.co/JSoSSsgt7r,
96,2016-09-22 23:45:43,twitterfeed,"Yahoo hit in worst hack ever, 500 million accounts swiped - CNET: CNETYahoo hit in worst hack ever, 500 milli... https://t.co/oGm3wJeOdA",
97,2016-09-22 23:45:34,infosecbot,How #Yahoo's massive #databreach stacks up with the worst of all time https://t.co/oeHXOUi9UI #cybersecurity #hacking #infosec #privacy #CIO https://t.co/5WZmspTxiK,
98,2016-09-22 23:45:31,Twitter for Windows,https://t.co/PGOqO7uZSb #cybersecurity #yahoobreach,
99,2016-09-22 23:45:31,IFTTT,Yahoo Confirms Data Breach Affecting At Least 500 Million Users https://t.co/RD4dyQnrqP,
0,2016-09-22 23:44:58,Twitter Web Client,"Yahoo says at least 500 million user accounts were stolen in 2014, by what it thinks is a state-sponsored actor. https://t.co/G0krDoHEpd https://t.co/ian6rSgdPz",
1,2016-09-22 23:44:55,Twitter for iPhone,"Yahoo: We received a Data Breach, hacking over 500M Accounts...

Me: Oh, i'll change my password now

Yahoo: No rush, it was in 2014 https://t.co/TEd5jaQirp",
2,2016-09-22 23:44:52,Twitter Web Client,Yahoo says 500 million accounts stolen https://t.co/EuDAaFXERg via @CNNMoney,
3,2016-09-22 23:44:52,Twitter for iPhone,Yahoo confirms data breach affecting at least 500 million accounts https://t.co/n270KAht9v       MORE INFO,
4,2016-09-22 23:44:47,LinkedIn,"Yahoo hit in worst hack ever, 500 million accounts swiped https://t.co/Rks0i0wz8v",
5,2016-09-22 23:44:46,Twitter for Android,"Yahoo says 500 million accounts stolen
https://t.co/tW2Qng9Kp5",
6,2016-09-22 23:44:41,Twitter for iPhone,"Yahoo says at least 500 million user accounts were stolen in 2014, by what it thinks is a state-sponsored actor. https://t.co/G0krDoHEpd https://t.co/ian6rSgdPz",
7,2016-09-22 23:44:27,Twitter Web Client,"Yahoo hit in worst hack ever, 500 million accounts swiped https://t.co/ZXV7nbVxtr via @CNET",
8,2016-09-22 23:44:26,Twitter for Android,Yahoo confirms 500 million users affected in data breach: Yahoo has confirmed a major data breach of its syst... https://t.co/b2yVYqvVEM,
9,2016-09-22 23:44:23,Twitter for iPhone,https://t.co/kNsiWwJ48P,
10,2016-09-22 23:44:22,Twitter for iPhone,Yahoo is expected later this week to verify a data breach that hit 200 million accounts: https://t.co/eDJyYw2VZy via @TheStreet $YHOO,
11,2016-09-22 23:44:20,Twitter Web Client,BREAKING: Yahoo: 'At Least 500 Million User Accounts' Stolen By 'State-Sponsored Actor' https://t.co/ODvCYV8Z52 $YHOO $BABA $VZ https://t.co/rLECajOuGf,
12,2016-09-22 23:44:15,IFTTT,Yahoo Confirms Data Breach Affecting At Least 500 Million Users https://t.co/kW6vu56HfT https://t.co/Zf4CmGUcAu,
13,2016-09-22 23:44:08,Twittelator,BREAKING: Yahoo confirms huge data breach affecting 500 million accounts.,
14,2016-09-22 23:44:06,Google,Yahoo confirms 500 million accounts compromised in huge data breach https://t.co/8b6t4AsCkk,
15,2016-09-22 23:44:06,Twitter for Android,Yahoo may be the biggest data breach https://t.co/dVqiiukDsy https://t.co/B5FvVoj1wM,
16,2016-09-22 23:44:01,Twitter for Android,BREAKING: Yahoo confirms huge data breach affecting 500 million accounts.,
17,2016-09-22 23:44:01,Twitter for iPhone,BREAKING: Yahoo confirms huge data breach affecting 500 million accounts.,
18,2016-09-22 23:44:01,Buffer,https://t.co/osxivA8Av5,
19,2016-09-22 23:43:56,Pricandere,Yahoo confirms big data breach - https://t.co/cI1VHOgDbJ,
20,2016-09-22 23:43:55,Twitter for iPhone,"Yahoo confirms data ""associated with at least 500 million user accounts"" have been stolen https://t.co/LP2AxUfiP3 https://t.co/noLDUtugW9",
21,2016-09-22 23:43:50,Twitter for iPhone,Yahoo confirms 500 million accounts compromised in huge data breach https://t.co/F3gcCMaJzR,
22,2016-09-22 23:43:48,Twitter for iPhone,Verizon said it only learned 2 days ago that Yahoo was hit with a massive security breach https://t.co/g0tX17eUrJ https://t.co/L0eCH9qzyR,
23,2016-09-22 23:43:46,Twitter for iPhone,Yahoo says 500 million accounts stolen  - CNNMoney https://t.co/vd0gDXAn2c #databreach,
24,2016-09-22 23:43:42,Twitter for iPhone,What to do if your Yahoo account was hacked https://t.co/LLspG1PT20 https://t.co/x5GTeG77HP,
25,2016-09-22 23:43:40,Twitter for iPhone,"Yahoo is expected to confirm a massive data breach, impacting hundreds of millions of users https://t.co/pZzQdvSXJS via @Recode",
26,2016-09-22 23:43:38,Twitter Web Client,Yahoo confirms data breach affecting at least 500 million accounts https://t.co/n270KAht9v       MORE INFO,
27,2016-09-22 23:43:38,Twitter for Android,Yahoo confirms 500 million accounts compromised in huge data breach https://t.co/F3gcCMaJzR,
28,2016-09-22 23:43:33,Twitter for Android Tablets,Verizon said it only learned 2 days ago that Yahoo was hit with a massive security breach https://t.co/nIGDgutER4 https://t.co/byy5qyr77J,
29,2016-09-22 23:43:31,Twitter Web Client,Seth Fiegerman: Yahoo says 500 million accounts stolen https://t.co/yNvKiamB5P via @CNNMoney,
30,2016-09-22 23:43:28,IFTTT,"https://t.co/Cy3AUklFZh ""Yahoo confirms huge data breach | Crunch Report"" by #TechCrunch #technology #news",
31,2016-09-22 23:43:27,Twibble.io,Yahoo Confirms Data Breach Affecting At Least 500 Million Users https://t.co/9L2EODCbCj via @adage https://t.co/vG92CNeg2E,
32,2016-09-22 23:43:24,Twitter for iPhone,How Yahoo's massive data breach stacks up with the worst of all time https://t.co/LvgQcongry #infosec #cybersecurity #marketing,
33,2016-09-22 23:43:20,LinkedIn,"Ouch!  YAHOO hit in worst hack ever, 500 million accounts swiped 
 
https://t.co/I29S7MzMyg https://t.co/zo9tZrTHXE",
34,2016-09-22 23:43:13,Twitter Lite,200 million Yahoo accounts were compromised in mass data breach https://t.co/FMALju2Qru,
35,2016-09-22 23:43:05,Buffer,Yahoo says 500 million accounts stolen https://t.co/LHM1aKU7Zq,
36,2016-09-22 23:42:58,Linkis: turn sharing into growth,Yahoo confirms data breach affecting at least 500 million accounts https://t.co/8UW1ycfwFn,
37,2016-09-22 23:42:55,Mobile Web,"Yahoo hit in worst hack ever, 500 million accounts swiped https://t.co/MbVlXfSr66 via @CNET",
38,2016-09-22 23:42:50,Twitter for Android,BREAKING: Yahoo confirms huge data breach affecting 500 million accounts.,
39,2016-09-22 23:42:42,Twitter Web Client,Via @NPR: Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football https://t.co/L2udX65EQV,
40,2016-09-22 23:42:41,IFTTT,Yahoo may be the biggest data breach #tech https://t.co/HArkSrZzF5,
41,2016-09-22 23:42:35,Twitter for iPhone,#Yahoo says 500 million accounts stolen https://t.co/evOTRV5BfL https://t.co/bOwK6NBsEL,
42,2016-09-22 23:42:34,Twitter for Android,Yahoo reportedly to confirm massive data breach: Following reports that Yahoo will confirm a data breach… https://t.co/C5zArMoc9k #infosec,
43,2016-09-22 23:42:26,Twitter for iPhone,The Yahoo data breach is one of the largest on record: https://t.co/WdEWsiLYS4 https://t.co/csrOEfzKPw,
44,2016-09-22 23:42:26,Twitter for Android,Yahoo confirms 500 million accounts compromised in huge data breach https://t.co/Kt7K0bExd7 via the @FoxNews Android app,
45,2016-09-22 23:42:25,Twitter Web Client,Yahoo confirms data associated with 500M+ accounts was stolen in late 2014 breach https://t.co/GGeUEag78i https://t.co/dnfsjewWNv,
46,2016-09-22 23:42:21,Twitter for iPhone,What to do if your Yahoo account was hacked https://t.co/LLspG1PT20 https://t.co/x5GTeG77HP,
47,2016-09-22 23:42:21,Twitter Web Client,"Yahoo confirms huge data breach in 2014, says 500M accounts affected. Blames 'state-sponsored actor.' Background: https://t.co/spgZkcm7pv",
48,2016-09-22 23:42:13,Twitter for iPhone,The Yahoo data breach is one of the largest on record: https://t.co/WdEWsiLYS4 https://t.co/csrOEfzKPw,
49,2016-09-22 23:42:12,syndwi re,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
50,2016-09-22 23:42:01,twitterfeed,"How Yahoo's massive data breach stacks up with the worst of all time: Even so, users frequently use similar p... https://t.co/eZuwmFjybS",
51,2016-09-22 23:42:00,WordPress.com,Data stolen from 500m Yahoo accounts in security breach https://t.co/gXSmDMW0xN https://t.co/wOw4YoKwlZ,
52,2016-09-22 23:41:59,Twitter for Android,"Yahoo: We received a Data Breach, hacking over 500M Accounts...

Me: Oh, i'll change my password now

Yahoo: No rush, it was in 2014 https://t.co/TEd5jaQirp",
53,2016-09-22 23:41:54,Twitter Web Client,"Yahoo says at least 500 million user accounts were stolen in 2014, by what it thinks is a state-sponsored actor. https://t.co/G0krDoHEpd https://t.co/ian6rSgdPz",
54,2016-09-22 23:41:50,Twitter for iPhone,#BREAKING: (AP) -- Yahoo confirms huge data breach affecting 500 million accounts.,
55,2016-09-22 23:41:47,twitterfeed,Yahoo confirms huge data breach https://t.co/Tk42nD8geE,
56,2016-09-22 23:41:45,syndwire,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
57,2016-09-22 23:41:45,Linkis: turn sharing into growth,Yahoo confirms massive leak of 500 million user accounts https://t.co/IDrT1ar3Kf by @mashable via @c0nvey,
58,2016-09-22 23:41:43,Twitter for iPhone,"Yahoo is expected to confirm a massive data breach, impacting hundreds of millions of users https://t.co/XTUMQWRncK via @Recode",
59,2016-09-22 23:41:41,syndwi re,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
60,2016-09-22 23:41:40,syndwire,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
61,2016-09-22 23:41:32,Twitter for iPhone,"""Yahoo confirms huge data breach affecting 500 million accounts"" 🤔 https://t.co/54WxVELD7a",
62,2016-09-22 23:41:31,syndwi re,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
63,2016-09-22 23:41:30,twitterfeed,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy... https://t.co/nAglXjGam9,
64,2016-09-22 23:41:29,Twitter Web Client,#Alert Yahoo confirms data breach of at least 500 million accounts https://t.co/Lr2QWj6OLI,
65,2016-09-22 23:41:25,Curata,Yahoo's Breach: 5 Ways to Stop Being a Data Patsy https://t.co/xE7FeX9T8U @ErikSherman,
66,2016-09-22 23:41:23,Twitter Web Client,Yahoo Confirms ‘Massive Data Breach’ https://t.co/Ftz5wGKGBM via @thedailybeast From 2014??? FIRE THEM ALL!!! How DARE you wait TWO YEARS!,
67,2016-09-22 23:41:20,Twitter for iPhone,#Yahoo has confirmed the data breach with 500 million accounts stolen #hackers #hacking #cybersecurity  https://t.co/o2DnMjyAoY,
68,2016-09-22 23:41:16,Twitter for iPhone,BREAKING: Yahoo confirms huge data breach affecting 500 million accounts.,
69,2016-09-22 23:41:16,Facebook,"""This is the biggest data breach ever."" https://t.co/yZVk8uF3bj",
70,2016-09-22 23:41:15,Twitter Web Client,#Yahoo confirms massive data breach; at least 500 million accounts affected https://t.co/0DLfgmu1SQ,
71,2016-09-22 23:41:11,Twitter Web Client,Massive data breach confirms your aunt is Yahoo’s only user. #Yahoo https://t.co/oT0gaF865y,
72,2016-09-22 23:41:09,Twitter for Android,RELEASE: NCSA statement following reported massive #data #breach at #Yahoo!: https://t.co/dTF96HgrKU #CyberAware,
73,2016-09-22 23:41:06,EveryoneSocial,Yahoo cites 'state-sponsored actor' in hacking of 500 million accounts https://t.co/oeg3Z1iORu,
74,2016-09-22 23:41:05,Twitter for Android,"Yahoo: We received a Data Breach, hacking over 500M Accounts...

Me: Oh, i'll change my password now

Yahoo: No rush, it was in 2014 https://t.co/TEd5jaQirp",
75,2016-09-22 23:41:00,Twitter for iPhone,#YahooBreach hits 500M users - change your password &amp; your security questions/answers https://t.co/Ts7GUexiHj #cybersecurity,
76,2016-09-22 23:40:58,Twitter Web Client,Yahoo says 500 million accounts stolen - https://t.co/Y6W7THwIwC https://t.co/PxRAbUtQN1,
77,2016-09-22 23:40:56,Twitter for Android,BREAKING: Yahoo confirms huge data breach affecting 500 million accounts.,
78,2016-09-22 23:40:49,Twitter Web Client,How Yahoo's massive data breach stacks up with the worst of all time https://t.co/LvgQcongry #infosec #cybersecurity #marketing,
79,2016-09-22 23:40:48,sy.ndwire,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
80,2016-09-22 23:40:46,syndwire,Yahoo says 500 million accounts stolen https://t.co/7VJpfDFgK3,
81,2016-09-22 23:40:42,Twitter for iPhone,Yahoo says 500 million accounts stolen - CNNMoney https://t.co/DSWPSnLVlf,
82,2016-09-22 23:40:42,syndwire,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
83,2016-09-22 23:40:30,syndwire,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
84,2016-09-22 23:40:29,Twitter Web Client,Massive data breach confirms your aunt is Yahoo’s only user. #Yahoo https://t.co/oT0gaF865y,
85,2016-09-22 23:40:26,Twitter for iPad,"Yahoo hit in worst hack ever, 500 million accounts swiped https://t.co/PN6OX3jaXH via @CNET",
86,2016-09-22 23:40:24,dlvr.it,What this Yahoo data breach means for you https://t.co/rykDi3tAQw #iPOst,
87,2016-09-22 23:40:24,syndwire,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
88,2016-09-22 23:40:22,dlvr.it,Yahoo says 500 million accounts stolen: Hundreds of millions of Yahoo accounts have been compromised. https://t.co/4WZSEZWr8n,
89,2016-09-22 23:40:20,dlvr.it,Yahoo says 500 million accounts stolen: Hundreds of millions of Yahoo accounts have been compromised. https://t.co/RPZIYZKM3t,
90,2016-09-22 23:40:14,sy.ndwire,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
91,2016-09-22 23:40:09,Twitter for iPhone,"Hackers broke into 500 million Yahoo accounts in 2014, breach deeply personal data from 2003",
92,2016-09-22 23:40:05,KITSTweetingRasp,"Verizon learned of Yahoo's massive data breach just two days ago: Verizon, which is finalizing its $4.... https://t.co/5IoaBXMTVU #itsec",
93,2016-09-22 23:40:03,Twitter Web Client,Yahoo confirms massive data breach https://t.co/TeF2Ta9afF,
94,2016-09-22 23:40:01,sy.ndwire,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
95,2016-09-22 23:39:55,Facebook,Do you Yahoo!?  Time to change your password. https://t.co/SsU9LAjT8H,
96,2016-09-22 23:39:55,Twitter for Android,@CNN Yahoo To Go Public About Massive Data Breach Affecting its 500 Million Users https://t.co/MbMK1emxyp,
97,2016-09-22 23:39:43,IFTTT,Yahoo To Confirm Big Data Breach - Recode https://t.co/AyaTtgxvZF,
98,2016-09-22 23:39:41,Twitter for iPhone,@Yahoo important data breach.... From 2 years ago. Dumbasses,
99,2016-09-22 23:39:36,Mobile Web (M2),#Yahoo says 500 million accounts stolen https://t.co/evOTRV5BfL https://t.co/bOwK6NBsEL,
0,2016-09-22 23:38:59,Twitter for iPhone,"Yahoo: We received a Data Breach, hacking over 500M Accounts...

Me: Oh, i'll change my password now

Yahoo: No rush, it was in 2014 https://t.co/TEd5jaQirp",
1,2016-09-22 23:38:57,Twitter Web Client,What this Yahoo data breach means for you #USA https://t.co/NQM3xwonZu,
2,2016-09-22 23:38:48,Twitter for iPhone,"Yahoo says at least 500 million user accounts were stolen in 2014, by what it thinks is a state-sponsored actor. https://t.co/G0krDoHEpd https://t.co/ian6rSgdPz",
3,2016-09-22 23:38:46,LinkedIn,"Yahoo hit in worst hack ever, 500 million accounts swiped - CNET https://t.co/HGd9MebdRe",
4,2016-09-22 23:38:41,syndwir-e.,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
5,2016-09-22 23:38:40,Twitter for iPhone,Yahoo confirms massive data breach.About 500 million user accounts stolen.Users encouraged to review online accounts ft suspicious activity,
6,2016-09-22 23:38:38,Twitter Web Client,https://t.co/0H7G5OQwv7,
7,2016-09-22 23:38:33,TweetDeck,"Yahoo: We received a Data Breach, hacking over 500M Accounts...

Me: Oh, i'll change my password now

Yahoo: No rush, it was in 2014 https://t.co/TEd5jaQirp",
8,2016-09-22 23:38:32,tweepybot_securityninja,Hack Brief: Yahoo Breach Hits Half a Billion Users https://t.co/tv2Ira8RJo #Security #ThreatLevel,
9,2016-09-22 23:38:31,TwitterBot_tweepy,Hack Brief: Yahoo Breach Hits Half a Billion Users https://t.co/SQF5tVjKMs #Security #ThreatLevel,
10,2016-09-22 23:38:23,twitterfeed,Yahoo confirms data breach affecting 500 million accounts: Yahoo said hackers stole personal information from... https://t.co/1zeQsg6drF,
11,2016-09-22 23:38:23,Twitter for Android,Yahoo data breach: Questions about disclosure to #Verizon and users grow https://t.co/jSbUUsJup1 via @Recode,
12,2016-09-22 23:38:21,syndwi re,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
13,2016-09-22 23:38:20,Twitter for Android,One small thing missing from the email @Yahoo sent me about their data breach: an apology.,
14,2016-09-22 23:38:14,twitterfeed,Yahoo confirms data breach affecting 500 million accounts https://t.co/Yv0eDyBa0L #business,
15,2016-09-22 23:38:13,Twitter for iPad,#Yahoo says 500 million accounts stolen https://t.co/evOTRV5BfL https://t.co/bOwK6NBsEL,
16,2016-09-22 23:38:10,syndwir-e.,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
17,2016-09-22 23:38:10,Linkis: turn sharing into growth,"Yahoo says 500 million accounts stolen - Sep. 22, 2016 https://t.co/yf3XbIHL04 #SmartNews",
18,2016-09-22 23:38:09,syndwir-e.,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
19,2016-09-22 23:38:07,twitterfeed,Yahoo confirms huge data breach affecting 500 million accounts: SAN FRANCISCO &gt;&gt; Computer hackers swiped pers... https://t.co/334mgbphI1,
20,2016-09-22 23:38:05,Twitter for Android,Yahoo confirms data breach of 500 million user accounts https://t.co/D1yD58xDEi via @HealthITNews #HealthIT #infosec,
21,2016-09-22 23:38:05,Twitter for iPhone,#Yahoo says 500 million accounts stolen https://t.co/evOTRV5BfL https://t.co/bOwK6NBsEL,
22,2016-09-22 23:38:02,sy.ndwire,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
23,2016-09-22 23:37:59,Twitter for iPhone,A ploy to get us to sign into Yahoo accounts we haven't used in ten years?  https://t.co/sPMqTRM8wn,
24,2016-09-22 23:37:58,Twitter for Android,BREAKING: Yahoo confirms huge data breach affecting 500 million accounts.,
25,2016-09-22 23:37:58,Twitter for iPhone,Yahoo says 500 million accounts stolen #ITSecurity #DataBreach https://t.co/w8tf84P5BO,
26,2016-09-22 23:37:51,Twitter Web Client,Yahoo says 500 million accounts stolen https://t.co/7jrmY3IUF4 via @CNNMoney,
27,2016-09-22 23:37:47,Falcon Pro 2015,"Yahoo hit with a Massive 500 Million Account Data Breach
https://t.co/9lH7kR83vt",
28,2016-09-22 23:37:44,Twitter for iPhone,BREAKING: Yahoo confirms huge data breach affecting 500 million accounts.,
29,2016-09-22 23:37:43,Twitter for iPhone,"Yahoo: We received a Data Breach, hacking over 500M Accounts...

Me: Oh, i'll change my password now

Yahoo: No rush, it was in 2014 https://t.co/TEd5jaQirp",
30,2016-09-22 23:37:41,Twitter Web Client,"Yahoo Expected To Confirm Hack Of 200M Users, Report Says https://t.co/ZZqZSVQOD4",
31,2016-09-22 23:37:39,IFTTT,"Yahoo Confirms Massive Data Breach At Its Service, Says 500 Million Users Impacted In What It Believes Was a State… https://t.co/zmPhq6cOiF",
32,2016-09-22 23:37:32,Twitter for Android,BREAKING: Yahoo confirms huge data breach affecting 500 million accounts.,
33,2016-09-22 23:37:32,Twitter for iPhone,Yahoo’s Data Breach: What to Do If Your Account Was Hacked https://t.co/xIrWxb7FU0 via @technology $YHOO,
34,2016-09-22 23:37:32,Twitter Web Client,#Yahoo says 500 million accounts stolen https://t.co/evOTRV5BfL https://t.co/bOwK6NBsEL,
35,2016-09-22 23:37:32,Facebook,"Yahoo is expected to confirm massive data breach, impacting hundreds of millions of users https://t.co/W0M8ccl8BF",
36,2016-09-22 23:37:25,dlvr.it,"Yahoo Confirms Massive Data Breach Of At Least 500 Million User Accounts, Suspects 'State… https://t.co/kqEcYIdpUT https://t.co/bKMvJcnBRt",
37,2016-09-22 23:37:24,Twitter for Android,"Yahoo: We received a Data Breach, hacking over 500M Accounts...

Me: Oh, i'll change my password now

Yahoo: No rush, it was in 2014 https://t.co/TEd5jaQirp",
38,2016-09-22 23:37:24,IFTTT,Yahoo may be the biggest data breach #tech https://t.co/WnKtjkz4dO,
39,2016-09-22 23:37:15,Twitter Web Client,Yahoo Data Breach - 500 Million Accounts Affected https://t.co/Ffc1dCAbrp,
40,2016-09-22 23:37:09,Twitter for Android,"Yahoo: We received a Data Breach, hacking over 500M Accounts...

Me: Oh, i'll change my password now

Yahoo: No rush, it was in 2014 https://t.co/TEd5jaQirp",
41,2016-09-22 23:37:05,twitterfeed,"Yahoo hit in worst hack ever, 500 million accounts swiped     - CNET https://t.co/YCeToayDxK",
42,2016-09-22 23:37:02,syndwi re,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
43,2016-09-22 23:36:58,sy.ndwire,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
44,2016-09-22 23:36:56,Twitter for Android,"RELEASE: ""NCSA urges all #Yahoo users to not wait and see if their account was compromised and to take action now... https://t.co/nTh6NrkA34",
45,2016-09-22 23:36:49,Twitter for Android,What to do if your Yahoo account was hacked https://t.co/LLspG1PT20 https://t.co/x5GTeG77HP,
46,2016-09-22 23:36:49,sy.ndwire,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
47,2016-09-22 23:36:45,Twitter for iPad,Yahoo blames hack of 500M accounts on 'state sponsored actor' https://t.co/sX3W6VU44s,
48,2016-09-22 23:36:40,RoundTeam,"Yahoo says spies stole data compromising 500 million accounts: Yes, spies. Today Yahoo releas... https://t.co/JOGuPf21FA #tech #technews",
49,2016-09-22 23:36:39,Retweeting US News,Yahoo may be the biggest data breach https://t.co/dVqiiukDsy https://t.co/B5FvVoj1wM,
50,2016-09-22 23:36:39,sy.ndwire,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
51,2016-09-22 23:36:35,Twitter for Android,"Holy sh*t. 500 million names, email addresses, phone numbers, dates of birth, hashed passwords + security answers https://t.co/C5JyELf1W6",
52,2016-09-22 23:36:31,TweetDeck,"Yahoo: We received a Data Breach, hacking over 500M Accounts...

Me: Oh, i'll change my password now

Yahoo: No rush, it was in 2014 https://t.co/TEd5jaQirp",
53,2016-09-22 23:36:29,IFTTT,What this Yahoo data breach means for you https://t.co/xFcU1uUC7K,
54,2016-09-22 23:36:28,Facebook,By now you've seen the news about the Yahoo data breach and have changed all the old passwords you've been using... https://t.co/EgAYMweh10,
55,2016-09-22 23:36:26,Linkis: turn sharing into growth,Yahoo confirms massive data breach affecting at least 500 million accounts https://t.co/8wvrNqJLCw via @Techland,
56,2016-09-22 23:36:24,Twitter for Android,"Yahoo says at least 500 million user accounts hacked in massive data breach
https://t.co/0TgWp7fZb6",
57,2016-09-22 23:36:24,Facebook,https://t.co/gCxi5ivdRt... https://t.co/YBGbdWb94U,
58,2016-09-22 23:36:16,dlvr.it,Yahoo's Breach: 5 Ways to Stop Being a Data Patsy https://t.co/flY1mUpplP #INC,
59,2016-09-22 23:36:15,syndwir-e.,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
60,2016-09-22 23:36:14,syndwi re,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
61,2016-09-22 23:36:11,Twitter Web Client,"Yahoo: We received a Data Breach, hacking over 500M Accounts...

Me: Oh, i'll change my password now

Yahoo: No rush, it was in 2014 https://t.co/TEd5jaQirp",
62,2016-09-22 23:36:05,syndwire,Yahoo Reveals Massive Data Breach; Internet Fixates On Fantasy Football,
63,2016-09-22 23:36:03,Twitter Web Client,Yahoo cites ‘state-sponsored actor’ in hacking of 500 million accounts https://t.co/Zk0KP09beC,
64,2016-09-22 23:35:44,Twitter Web Client,Yahoo may be the biggest data breach https://t.co/dVqiiukDsy https://t.co/B5FvVoj1wM,
65,2016-09-22 23:35:35,Twitter for iPhone,"Yahoo Confirms Massive Data Breach, 500 Million Accounts Affected https://t.co/xX3kKk34zy",
66,2016-09-22 23:35:26,IFTTT,Yahoo says spies stole data compromising 500 million accounts https://t.co/fee7NdYK35,
67,2016-09-22 23:35:20,IFTTT,OFFS https://t.co/Gg2Pqq38Rh,
68,2016-09-22 23:35:17,Twitter for iPhone,Yahoo may be the biggest data breach https://t.co/dVqiiukDsy https://t.co/B5FvVoj1wM,
69,2016-09-22 23:35:16,Twitter Web Client,@ReutersScience https://t.co/JIw8WSrWpB,
70,2016-09-22 23:35:09,Twitter for iPhone,Yahoo data breach: Questions about disclosure to #Verizon and users grow https://t.co/jSbUUsJup1 via @Recode,
