,date,device,text,location
29,2017-09-07 22:18:09,SocialFlow,Credit bureau Equifax says cyber attack may have exposed personal info of 143 million Americans https://t.co/phDHQSN1H4 https://t.co/uqrnyZIFXr,
30,2017-09-07 22:17:58,Twitter Web Client,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
31,2017-09-07 22:17:37,IFTTT,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/goX547szvH,
32,2017-09-07 22:17:33,IFTTT,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/SkOY04Ca7A,
33,2017-09-07 22:17:30,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
34,2017-09-07 22:17:25,IFTTT,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/UP5pP2lQ14,
35,2017-09-07 22:17:12,IFTTT,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/j6rtpVCueS,
36,2017-09-07 22:16:57,Twitter for Android,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
37,2017-09-07 22:16:27,IFTTT,Credit agency Equifax says cyber attack may have exposed personal info of 143 million Americans… https://t.co/EPSosJjgsf,
38,2017-09-07 22:16:20,IFTTT,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/G00UygiUtr,
39,2017-09-07 22:16:18,IFTTT,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/QZB5rBd2bF,
40,2017-09-07 22:16:12,IFTTT,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/abPAqltNbE,
41,2017-09-07 22:16:10,IFTTT,Equifax says cyber attack may have hit 143 million US customers https://t.co/omqbg9Br5I,
42,2017-09-07 22:15:59,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
43,2017-09-07 22:15:56,Twitter for Android,Credit agency Equifax says cyber attack may have exposed personal info of 143 million Americans https://t.co/PB0h12csoJ https://t.co/RzEDdfW01U,
44,2017-09-07 22:15:54,Twitter for iPhone,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
45,2017-09-07 22:15:49,IFTTT,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/tRW31RLK8R,
46,2017-09-07 22:15:45,Hootsuite,Equifax says cyber attack may have hit 143 million US customers https://t.co/TgroWrpMTR,
47,2017-09-07 22:15:39,IFTTT,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/6egAnKaqDN,
48,2017-09-07 22:15:39,StockTwits Web,"$EFX losing 143 million clients infomation away...... watch hackers take over your accounts soon...
https://t.co/EkWtNCVwWO",
49,2017-09-07 22:15:39,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
50,2017-09-07 22:15:36,IFTTT,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/mqRH28npTB,
51,2017-09-07 22:15:36,Hootsuite,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/jEDlqvIFuR,
52,2017-09-07 22:15:35,IFTTT,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/2bMryulfOL,
53,2017-09-07 22:15:33,IFTTT,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/1nomwfqB2I,
54,2017-09-07 22:15:33,IFTTT,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/0XheQ86nd4,
55,2017-09-07 22:15:33,Hootsuite,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/w1SR9DAnD3,
56,2017-09-07 22:15:32,Twitter Lite,Credit agency Equifax says cyber attack may have exposed personal info of 143 million Americans https://t.co/PB0h12csoJ https://t.co/RzEDdfW01U,
57,2017-09-07 22:15:31,Hootsuite,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/1RiiL07yR2,
58,2017-09-07 22:15:19,Twitter for Android,"Equifax Says Cyber Attack May Have Hit 143 Million Customers - this tweet aged well https://t.co/Dx4is6PoRU
Tired of keeping track of all your passwords? We partnered with @FISGlobal to launch OnlyID – a new #digital authentication solution. https://t.co/6ZZpeBEDRE",
59,2017-09-07 22:15:07,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
60,2017-09-07 22:14:44,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
61,2017-09-07 22:14:39,Twitter for iPhone,BREAKING: Credit reporting agency Equifax reports cyber attack potentially impacting 143 million U.S. Costumers credit cards etc.,
62,2017-09-07 22:14:37,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
63,2017-09-07 22:14:03,Twitter Web Client,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
64,2017-09-07 22:13:45,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
65,2017-09-07 22:13:24,Bitly,Equifax Says Cyber Attack May Have Hit 143 Million Customers (1) - SFGate https://t.co/ARfFdqVOeM,
66,2017-09-07 22:13:04,Twitter for Android,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
67,2017-09-07 22:12:52,Twitter for iPhone,Equifax Says Cyber Attack May Have Hit 143 Million Customers - Bloomberg https://t.co/SSRKe2ZNrH,
68,2017-09-07 22:12:38,Twitter for Android,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
69,2017-09-07 22:12:35,Google,Equifax says cyber attack may have hit 143 million US customers https://t.co/7EaFN7hzGF,
70,2017-09-07 22:12:30,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
71,2017-09-07 22:12:27,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
72,2017-09-07 22:12:22,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
73,2017-09-07 22:11:53,Buffer,Malicious attack hits Equifax  - https://t.co/Gtl50ztpli https://t.co/sX8e6gAjDU https://t.co/HArtm3EKmV,
74,2017-09-07 22:11:50,Google,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/6IN1U39U03 via https://t.co/wYzTr61dZM,
75,2017-09-07 22:11:48,StockTwits Web,"$SPY guys you should really check your bank accounts..... it could be at 0..
https://t.co/EkWtNCVwWO",
76,2017-09-07 22:11:01,Twitter for iPhone,I will bet anyone $50 that the Equifax breach was something clown-shoes like an SQL injection attack or something.,
77,2017-09-07 22:10:41,UberSocial for Android,Credit agency Equifax says cyber attack may have exposed personal info of 143 million Americans https://t.co/PB0h12csoJ https://t.co/RzEDdfW01U,
78,2017-09-07 22:10:13,IFTTT,Credit bureau Equifax says cyber attack may have exposed personal info of 143 million Americans https://t.co/VSGESkna3n #money,
79,2017-09-07 22:10:06,Twitter for iPhone,Credit agency Equifax says cyber attack may have exposed personal info of 143 million Americans https://t.co/PB0h12csoJ https://t.co/RzEDdfW01U,
80,2017-09-07 22:09:59,IFTTT,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/HWtpxkEepH,
81,2017-09-07 22:09:53,Twitter for iPhone,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
82,2017-09-07 22:09:20,Twitter for iPhone,Equifax Says Cyber Attack May Have Hit 143 Million Customers https://t.co/MivEkFblSm,
83,2017-09-07 22:09:13,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
84,2017-09-07 22:09:00,Twitter for iPhone,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
85,2017-09-07 22:08:42,Hootsuite,"SS numbers, folks need to stay vigilant - Equifax says cyber attack may have hit 143 million customers https://t.co/A1JjrPDtAD via @SFGate",
86,2017-09-07 22:08:39,Facebook,"(Adds details, shares)

Sept 7 (Reuters) - Equifax Inc, a provider of consumer credit scores, said on Thursday a... https://t.co/Ngjg8jg3RA",
87,2017-09-07 22:08:35,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
88,2017-09-07 22:08:31,Twitter Web Client,Credit agency Equifax says cyber attack may have exposed personal info of 143 million Americans https://t.co/PB0h12csoJ https://t.co/RzEDdfW01U,
89,2017-09-07 22:08:12,Google,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/pw5I1Zy4Yf via https://t.co/nX8URwhQGv,
90,2017-09-07 22:08:09,trueAnthem,Credit agency Equifax says cyber attack may have exposed personal info of 143 million Americans https://t.co/PB0h12csoJ https://t.co/RzEDdfW01U,
91,2017-09-07 22:07:21,Twitter for iPad,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
92,2017-09-07 22:06:23,Twitter Web Client,Equifax Says Cyber Attack May Have Hit 143 Million Customers Protect your data in the Cloud w/ NetApp Cloud Control https://t.co/VkKqQdBAIX https://t.co/xYEIX3FAtA,
93,2017-09-07 22:06:17,IFTTT,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/0OCQEQ2aX9,
94,2017-09-07 22:06:17,Tweetbot for iΟS,almost half of the country! #Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack via @forbes https://t.co/GEDbuXKEWF,
95,2017-09-07 22:06:00,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
96,2017-09-07 22:05:47,IFTTT,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/I0Wbah3HLA #Business,
97,2017-09-07 22:05:24,Twitter for Android,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
98,2017-09-07 22:05:11,Hootsuite,Equifax Says Cyber Attack May Have Hit  143 Million Customers https://t.co/mBWXanBoL7,
99,2017-09-07 22:05:05,Twitter Web Client,A cyber attack has exposed 143 million Americans' sensitive data https://t.co/W0bcfmAfNy,
0,2017-09-07 22:04:56,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
1,2017-09-07 22:04:15,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
2,2017-09-07 22:04:12,IFTTT,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack: https://t.co/MZhgHFh6Bd,
3,2017-09-07 22:04:08,Twitter for iPhone,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3tyvQcUYj0 https://t.co/afxnseG7Nd,
4,2017-09-07 22:03:38,Twitter Web Client,Equifax Says Cyber Attack May Have Hit 143 Million Customers https://t.co/QIaRW6lC4g via @business,
5,2017-09-07 22:03:33,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
6,2017-09-07 22:03:31,Twitter for Android,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
7,2017-09-07 22:03:26,RoundTeam,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
8,2017-09-07 22:03:21,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
9,2017-09-07 22:02:52,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
10,2017-09-07 22:02:49,Twitter for iPhone,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
11,2017-09-07 22:02:47,Hootsuite,Equifax says cyber Attack may have hit 143 M customers https://t.co/9kuqJRlrrv,
12,2017-09-07 22:02:31,RoundTeam,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
13,2017-09-07 22:02:22,dlvr.it,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/AMFQcv9C8a,
14,2017-09-07 22:02:15,Twitter for Android,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
15,2017-09-07 22:02:14,dlvr.it,Equifax Says Cyber Attack May Have Hit 143 Million Customers https://t.co/MJEu34Vt3w Via @Bloomberg✔️#America #Business #World #News,
16,2017-09-07 22:02:10,Twitter for iPhone,"#Equifax #databreach: Cyber attack exposes sensitive data of 143 million Americans
https://t.co/yxq1OiM1um #CyberAttack #cybersecurity #base",
17,2017-09-07 22:01:42,Twitter for iPhone,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
18,2017-09-07 22:01:40,Twitter for iPhone,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
19,2017-09-07 22:01:31,RoundTeam,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
20,2017-09-07 22:01:25,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
21,2017-09-07 22:01:19,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
22,2017-09-07 22:01:08,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
23,2017-09-07 22:00:53,Twitter Web Client,Equifax Says Cyber Attack May Have Hit 143 Million Customers https://t.co/XSAG9NqydF,
24,2017-09-07 22:00:53,Twitter Web Client,"With just over 350million people in the US, it is important that we all check to see if we are affected. https://t.co/UXzpcdSnkm",
25,2017-09-07 22:00:48,Hootsuite,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/TNLeH5vV9w,
26,2017-09-07 22:00:45,Twitter for Mac,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
27,2017-09-07 22:00:42,Hootsuite,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/FqpnADZHOh,
28,2017-09-07 22:00:31,Hootsuite,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/UYdwPZscvX,
29,2017-09-07 22:00:29,Twitter for Android,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
30,2017-09-07 22:00:22,Twitter Web Client,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
31,2017-09-07 22:00:11,Twitter Web Client,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
32,2017-09-07 22:00:05,Twitter Web Client,Equifax Says Cyber Attack May Have Hit 143 Million Customers https://t.co/voBtn6rrAh,
33,2017-09-07 21:59:55,Twitter Lite,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
34,2017-09-07 21:59:55,Twitter for Android,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
35,2017-09-07 21:59:47,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
36,2017-09-07 21:59:44,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
37,2017-09-07 21:59:38,Twibble.io,Just in Equifax Says 143 Million Americans Potentially Impacted In Cybe... https://t.co/ti1BqkgZn0 via @AJBCSurveys #trending #breakingnews https://t.co/IbqGiHl8nE,
38,2017-09-07 21:59:28,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
39,2017-09-07 21:59:20,Twitter for Android,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
40,2017-09-07 21:59:09,Twitter Web Client,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
41,2017-09-07 21:59:08,Twitter for Android,Equifax Cyber Attack May Have Hit 143 Million Customers https://t.co/AE2t2VjGUu,
42,2017-09-07 21:59:06,Twitter Web Client,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
43,2017-09-07 21:59:03,Twitter for Android,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
44,2017-09-07 21:59:00,Twitter for Android,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
45,2017-09-07 21:58:53,Twitter for iPhone,Equifax says cyber attack may have hit 143 million customers https://t.co/yf3nkJqcnI,
46,2017-09-07 21:58:48,Twitter Web Client,Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/G28xcfDSX9 https://t.co/iaui4LrQJq,
47,2017-09-07 21:58:45,IFTTT,TransUnion -2.7% after attack on Equifax https://t.co/fNDec5gU7L,
48,2017-09-07 21:58:37,IFTTT,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans - The Independent: https://t.co/J6FCB1p5ua #cybersecurit…,
49,2017-09-07 21:58:27,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
50,2017-09-07 21:58:16,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
51,2017-09-07 21:58:16,Twitter for Android,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
52,2017-09-07 21:58:10,Tweetbot for Mac,"Equifax cyber attack may affect 143M (via NYT). See https://t.co/T9L7vOaQ6y, to find out if data is at risk. https://t.co/uGrGeZ63NA",
53,2017-09-07 21:58:06,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
54,2017-09-07 21:58:05,Twitter Web Client,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
55,2017-09-07 21:58:02,Twitter for Android,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
56,2017-09-07 21:57:47,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
57,2017-09-07 21:57:24,Twitter for Android,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
58,2017-09-07 21:57:15,IFTTT,Equifax says cyber attack may have hit 143 million US customers https://t.co/Ei7mFduTz8,
59,2017-09-07 21:57:04,Twitter for Android,Equifax Cyber Attack May Have Hit 143 Million Customers https://t.co/AE2t2VjGUu,
60,2017-09-07 21:57:01,Twitter for Android,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
61,2017-09-07 21:56:57,Twitter Web Client,"Cybersecurity just never seems to get better... ""Equifax Says Cyber Attack May Have Hit 143 Million Customers"" https://t.co/B6ILzAaMij",
62,2017-09-07 21:56:34,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
63,2017-09-07 21:56:28,IFTTT,TransUnion -2.7% after attack on Equifax https://t.co/vEy3jpnfQc $TRU $EXPGY $FICO #sitifatimah #malaysia #financialplanning,
64,2017-09-07 21:56:26,Twitter for iPhone,Equifax Says Cyber Attack May Have Hit 143 Million Customers - Bloomberg.    https://t.co/CXLpJ1wknr,
65,2017-09-07 21:56:26,Twitter for iPad,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
66,2017-09-07 21:56:22,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
67,2017-09-07 21:56:16,Twitter Web Client,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
68,2017-09-07 21:56:14,IFTTT,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/20nlI7DsM3 #job #money,
69,2017-09-07 21:56:14,IFTTT,jaimeotero_: The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3jEKEfAqGW …,
70,2017-09-07 21:56:08,Twitter Web Client,almost half of the country! #Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack via @forbes https://t.co/GEDbuXKEWF,
71,2017-09-07 21:56:02,Twitter for Android,Equifax Says Cyber Attack May Have Hit 143 Million Customers https://t.co/yDI8BpDlor https://t.co/PD2GTGuwA6,
72,2017-09-07 21:56:01,Twitter for iPad,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
73,2017-09-07 21:55:56,Twitter Web Client,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
74,2017-09-07 21:55:55,Twitter for Android,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
75,2017-09-07 21:55:45,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
76,2017-09-07 21:55:42,Twitter for iPhone,Cyber attack hits big US credit monitoring firm Equifax: Data Breach Possibly Impacting 143 Million U.S. Consumers https://t.co/FDuxhGGRbD,
77,2017-09-07 21:55:38,Twitter Web Client,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
78,2017-09-07 21:55:21,Twitter for Android,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
79,2017-09-07 21:55:17,Twitter for Android,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
80,2017-09-07 21:55:14,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
81,2017-09-07 21:55:00,Twitter for iPhone,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/EQPzw2BXaD,
82,2017-09-07 21:54:54,Twitter for Android,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
83,2017-09-07 21:54:25,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
84,2017-09-07 21:54:25,WordPress.com,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans https://t.co/87Ke6muKsf https://t.co/xOdrKA1DIQ,
85,2017-09-07 21:54:24,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
86,2017-09-07 21:54:14,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
87,2017-09-07 21:54:08,Twitter Web Client,"Equifax attack - 75% of US Adults affected https://t.co/xeacTbIfJa
This is nearly ¾ of adults in the U.S.

https://t.co/V6WkPsCdS9",
88,2017-09-07 21:53:55,Twitter for iPhone,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
89,2017-09-07 21:53:51,Twitter for BlackBerry,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/E6qKVnwIoh,
90,2017-09-07 21:53:50,Twitter Web Client,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
91,2017-09-07 21:53:49,Twitter for Android,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
92,2017-09-07 21:53:42,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
93,2017-09-07 21:53:33,Twitter for Android,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
94,2017-09-07 21:53:33,Twitter for iPhone,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
95,2017-09-07 21:53:17,Seeking Alpha,TransUnion -2.7% after attack on Equifax https://t.co/rV7FSJCoEW $TRU $EXPGY $FICO,
96,2017-09-07 21:53:11,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
97,2017-09-07 21:53:04,Twitter for Android,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
98,2017-09-07 21:52:57,Twitter for BlackBerry,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
99,2017-09-07 21:52:55,Twitter Web Client,I will bet anyone $5 that the Equifax breach was something clown-shoes like an SQL injection attack or something.,
0,2017-09-07 21:51:44,Twitter for Android,I will bet anyone $5 that the Equifax breach was something clown-shoes like an SQL injection attack or something.,
1,2017-09-07 21:51:43,Twitter for iPhone,Wow! Equifax Says Cyber Attack May Have Hit 143 Million Customers https://t.co/LA7YOG4MkE,
2,2017-09-07 21:51:41,Mr_Suaz_Bot,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/KuZiUnPdyg #smallbusiness #entrepreneur,
3,2017-09-07 21:51:26,SocialFlow,Equifax says cyber attack may have hit 143 million customers https://t.co/yf3nkJqcnI,
4,2017-09-07 21:51:24,IFTTT,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/DLSSoSjFK0,
5,2017-09-07 21:51:21,Twitter for Windows Phone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
6,2017-09-07 21:51:16,Twitter for Android,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
7,2017-09-07 21:51:16,Twitter Web Client,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
8,2017-09-07 21:51:13,Twitter Web Client,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/K22nWPtF50,
9,2017-09-07 21:51:11,Tweetbot for iΟS,Lord RT @Forbes: Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/9EvSErxwNL,
10,2017-09-07 21:51:00,Twitter for iPhone,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
11,2017-09-07 21:50:58,Hootsuite,143 million users had their Social Security numbers and other confidential data stolen from an attack on Equifax. https://t.co/qt085876Dl https://t.co/GsSl64ssWW,
